_id,title,title_chinese,title_english,team,summary,summary_chinese,summary_english,salary,salary_english,createdAt,source_name,source_name_english,source_url,type,description,description_chinese,description_english,city,experience,is_remote
26616d8d7fd7efd00a4066a9ff0ed9bf,java开发专家（在家办公，远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/fb6d392948bd45840nRy2N27F1FZ.html,国内,,,,,,
a2ef6e472c5ae8895b002c8cd4406842,全职兼职均可 可居家办公远程办公,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/5a519a80e0a2a81d031z2d-5FFBR.html,国内,,,,,,
e6193d71176f09cbf722a7e27be318b2,AI内容运营（远程办公岗）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/09c47013b18d3f190nR92tm9GVBX.html,国内,,,,,,
aa3224de74e050cfc4fa648c7ee96c03,折扣限量奢品(可线上远程办公),,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/306468fbd7ad531603N53dy0F1BS.html,国内,,,,,,
4302cb792de80670b5062e386602bc11,SAP ABAP工程师（远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/7174537669e2cdb1031_2tm6GFdT.html,国内,,,,,,
4d7574178ac5b2351d0f8250815fac4f,求职导师 远程办公 投行/IT,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/9485874d6fafe1de0nRy2t-7GFNX.html,国内,,,,,,
29f392d051f622b97105a29c2095126a,远程办公java,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/05009fb04fb05ab403N409W7FFdX.html,国内,,,,,,
040cc424697dff90069fe274a14ef4a3,.NET(远程办公),,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/72ff1a3fdd3c69901HN53tW6EFBS.html,国内,,,,,,
747c28864e157920f812ae0c3c0d07ac,日结 远程办公 不限 兼职,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/43a01950f77578dd03B-2Nq8GFZY.html,国内,,,,,,
a1062cfd757c475afbfdec56c1c42e8f,留学文案【远程办公】,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/268e894e3f9840a5031_2Ni1E1FX.html,国内,,,,,,
da4a0b61c8a8eb49133b4a78c5abfbf3,美学打标(远程办公),,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/e5e0035e65f0e68b0nR-09-8F1tY.html,国内,,,,,,
4a7de0ef6ffa64551b3e4035c471376c,测试-远程办公,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/1f606cd74ec71c4103173tS6FlVR.html,国内,,,,,,
322e61aaeeea45c1cfa80e84b63054b0,风控Java（远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/cc0dc559127a6ced03d72N-4GVNY.html,国内,,,,,,
76adff5f47cba24e6c7cf39808198dbc,HR【远程办公】【量化】,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/e947fa49b30daf9d0nR409W_GVJT.html,国内,,,,,,
6e7f4fecd70bfd969dd8ff622179f923,golang开发（远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/e9aefb4a5d204ed21Hx63dW_GVNY.html,国内,,,,,,
981305d9cdaeec1446227b96cdd4e2b2,Rust开发（远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/69e1a540df82ce7303V_29u_GFtW.html,国内,,,,,,
87822df6d5eb44a2409dc10551d32796,音乐统筹助理（远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/3e0af5776e39c14803d50tm7EVJZ.html,国内,,,,,,
931c9d35b2822331dba7c98d27468757,财务主管（可远程办公）,,,,,,,,,,BOSS直聘,,https://www.zhipin.com/job_detail/1c6665b2376c60530nRy2d21GVBX.html,国内,,,,,,
